TITLE = "1D CFD Solution"
VARIABLES = "x", "u"
ZONE I=501, F=POINT
0 0.000472666
0.002 0.00703553
0.004 0.0158135
0.006 0.0244738
0.008 0.0330249
0.01 0.0414905
0.012 0.0498922
0.014 0.0582485
0.016 0.0665739
0.018 0.0748797
0.02 0.0831742
0.022 0.0914631
0.024 0.0997497
0.026 0.108037
0.028 0.116325
0.03 0.124614
0.032 0.132902
0.034 0.141189
0.036 0.149474
0.038 0.157757
0.04 0.166037
0.042 0.174312
0.044 0.182584
0.046 0.19085
0.048 0.199112
0.05 0.207369
0.052 0.215621
0.054 0.223867
0.056 0.232108
0.058 0.240343
0.06 0.248572
0.062 0.256796
0.064 0.265013
0.066 0.273223
0.068 0.281427
0.07 0.289624
0.072 0.297814
0.074 0.305996
0.076 0.31417
0.078 0.322337
0.08 0.330495
0.082 0.338645
0.084 0.346786
0.086 0.354918
0.088 0.363041
0.09 0.371154
0.092 0.379257
0.094 0.38735
0.096 0.395433
0.098 0.403505
0.1 0.411566
0.102 0.419616
0.104 0.427654
0.106 0.43568
0.108 0.443694
0.11 0.451695
0.112 0.459683
0.114 0.467658
0.116 0.475619
0.118 0.483567
0.12 0.4915
0.122 0.499418
0.124 0.507321
0.126 0.515208
0.128 0.52308
0.13 0.530935
0.132 0.538773
0.134 0.546594
0.136 0.554398
0.138 0.562183
0.14 0.56995
0.142 0.577697
0.144 0.585425
0.146 0.593133
0.148 0.60082
0.15 0.608486
0.152 0.61613
0.154 0.623752
0.156 0.63135
0.158 0.638926
0.16 0.646477
0.162 0.654003
0.164 0.661503
0.166 0.668978
0.168 0.676425
0.17 0.683845
0.172 0.691236
0.174 0.698597
0.176 0.705929
0.178 0.71323
0.18 0.720498
0.182 0.727734
0.184 0.734936
0.186 0.742103
0.188 0.749234
0.19 0.756328
0.192 0.763383
0.194 0.7704
0.196 0.777375
0.198 0.784309
0.2 0.791199
0.202 0.798045
0.204 0.804844
0.206 0.811595
0.208 0.818297
0.21 0.824948
0.212 0.831545
0.214 0.838088
0.216 0.844573
0.218 0.850999
0.22 0.857363
0.222 0.863663
0.224 0.869897
0.226 0.876061
0.228 0.882154
0.23 0.888171
0.232 0.894109
0.234 0.899965
0.236 0.905736
0.238 0.911416
0.24 0.917002
0.242 0.922488
0.244 0.92654
0.246 0.93576
0.248 0.912614
0.25 -3.53005e-15
0.252 -0.912614
0.254 -0.93576
0.256 -0.92654
0.258 -0.922488
0.26 -0.917002
0.262 -0.911416
0.264 -0.905736
0.266 -0.899965
0.268 -0.894109
0.27 -0.888171
0.272 -0.882154
0.274 -0.876061
0.276 -0.869897
0.278 -0.863663
0.28 -0.857363
0.282 -0.850999
0.284 -0.844573
0.286 -0.838088
0.288 -0.831545
0.29 -0.824948
0.292 -0.818297
0.294 -0.811595
0.296 -0.804844
0.298 -0.798045
0.3 -0.791199
0.302 -0.784309
0.304 -0.777375
0.306 -0.7704
0.308 -0.763383
0.31 -0.756328
0.312 -0.749234
0.314 -0.742103
0.316 -0.734936
0.318 -0.727734
0.32 -0.720498
0.322 -0.71323
0.324 -0.705929
0.326 -0.698597
0.328 -0.691236
0.33 -0.683845
0.332 -0.676425
0.334 -0.668978
0.336 -0.661503
0.338 -0.654003
0.34 -0.646477
0.342 -0.638926
0.344 -0.63135
0.346 -0.623752
0.348 -0.61613
0.35 -0.608486
0.352 -0.60082
0.354 -0.593133
0.356 -0.585425
0.358 -0.577697
0.36 -0.56995
0.362 -0.562183
0.364 -0.554398
0.366 -0.546594
0.368 -0.538773
0.37 -0.530935
0.372 -0.52308
0.374 -0.515208
0.376 -0.507321
0.378 -0.499418
0.38 -0.4915
0.382 -0.483567
0.384 -0.475619
0.386 -0.467658
0.388 -0.459683
0.39 -0.451695
0.392 -0.443694
0.394 -0.43568
0.396 -0.427654
0.398 -0.419616
0.4 -0.411566
0.402 -0.403505
0.404 -0.395433
0.406 -0.38735
0.408 -0.379257
0.41 -0.371154
0.412 -0.363041
0.414 -0.354918
0.416 -0.346786
0.418 -0.338645
0.42 -0.330495
0.422 -0.322337
0.424 -0.31417
0.426 -0.305996
0.428 -0.297814
0.43 -0.289624
0.432 -0.281427
0.434 -0.273223
0.436 -0.265013
0.438 -0.256796
0.44 -0.248572
0.442 -0.240343
0.444 -0.232107
0.446 -0.223866
0.448 -0.21562
0.45 -0.207368
0.452 -0.199112
0.454 -0.190851
0.456 -0.182585
0.458 -0.174315
0.46 -0.166041
0.462 -0.157762
0.464 -0.149481
0.466 -0.141195
0.468 -0.132907
0.47 -0.124615
0.472 -0.11632
0.474 -0.108023
0.476 -0.099723
0.478 -0.0914208
0.48 -0.0831166
0.482 -0.0748104
0.484 -0.0665025
0.486 -0.0581931
0.488 -0.0498824
0.49 -0.0415705
0.492 -0.0332576
0.494 -0.0249439
0.496 -0.0166297
0.498 -0.00831496
0.5 -8.10513e-17
0.502 0.00831496
0.504 0.0166297
0.506 0.0249439
0.508 0.0332576
0.51 0.0415705
0.512 0.0498824
0.514 0.0581931
0.516 0.0665025
0.518 0.0748104
0.52 0.0831166
0.522 0.0914208
0.524 0.099723
0.526 0.108023
0.528 0.11632
0.53 0.124615
0.532 0.132907
0.534 0.141195
0.536 0.149481
0.538 0.157762
0.54 0.166041
0.542 0.174315
0.544 0.182585
0.546 0.190851
0.548 0.199112
0.55 0.207368
0.552 0.21562
0.554 0.223866
0.556 0.232107
0.558 0.240343
0.56 0.248572
0.562 0.256796
0.564 0.265013
0.566 0.273223
0.568 0.281427
0.57 0.289624
0.572 0.297814
0.574 0.305996
0.576 0.31417
0.578 0.322337
0.58 0.330495
0.582 0.338645
0.584 0.346786
0.586 0.354918
0.588 0.363041
0.59 0.371154
0.592 0.379257
0.594 0.38735
0.596 0.395433
0.598 0.403505
0.6 0.411566
0.602 0.419616
0.604 0.427654
0.606 0.43568
0.608 0.443694
0.61 0.451695
0.612 0.459683
0.614 0.467658
0.616 0.475619
0.618 0.483567
0.62 0.4915
0.622 0.499418
0.624 0.507321
0.626 0.515208
0.628 0.52308
0.63 0.530935
0.632 0.538773
0.634 0.546594
0.636 0.554398
0.638 0.562183
0.64 0.56995
0.642 0.577697
0.644 0.585425
0.646 0.593133
0.648 0.60082
0.65 0.608486
0.652 0.61613
0.654 0.623752
0.656 0.63135
0.658 0.638926
0.66 0.646477
0.662 0.654003
0.664 0.661503
0.666 0.668978
0.668 0.676425
0.67 0.683845
0.672 0.691236
0.674 0.698597
0.676 0.705929
0.678 0.71323
0.68 0.720498
0.682 0.727734
0.684 0.734936
0.686 0.742103
0.688 0.749234
0.69 0.756328
0.692 0.763383
0.694 0.7704
0.696 0.777375
0.698 0.784309
0.7 0.791199
0.702 0.798045
0.704 0.804844
0.706 0.811595
0.708 0.818297
0.71 0.824948
0.712 0.831545
0.714 0.838088
0.716 0.844573
0.718 0.850999
0.72 0.857363
0.722 0.863663
0.724 0.869897
0.726 0.876061
0.728 0.882154
0.73 0.888171
0.732 0.894109
0.734 0.899965
0.736 0.905736
0.738 0.911416
0.74 0.917002
0.742 0.922488
0.744 0.92654
0.746 0.93576
0.748 0.912614
0.75 -6.17414e-17
0.752 -0.912614
0.754 -0.93576
0.756 -0.92654
0.758 -0.922488
0.76 -0.917002
0.762 -0.911416
0.764 -0.905736
0.766 -0.899965
0.768 -0.894109
0.77 -0.888171
0.772 -0.882154
0.774 -0.876061
0.776 -0.869897
0.778 -0.863663
0.78 -0.857363
0.782 -0.850999
0.784 -0.844573
0.786 -0.838088
0.788 -0.831545
0.79 -0.824948
0.792 -0.818297
0.794 -0.811595
0.796 -0.804844
0.798 -0.798045
0.8 -0.791199
0.802 -0.784309
0.804 -0.777375
0.806 -0.7704
0.808 -0.763383
0.81 -0.756328
0.812 -0.749234
0.814 -0.742103
0.816 -0.734936
0.818 -0.727734
0.82 -0.720498
0.822 -0.71323
0.824 -0.705929
0.826 -0.698597
0.828 -0.691236
0.83 -0.683845
0.832 -0.676425
0.834 -0.668978
0.836 -0.661503
0.838 -0.654003
0.84 -0.646477
0.842 -0.638926
0.844 -0.63135
0.846 -0.623752
0.848 -0.61613
0.85 -0.608486
0.852 -0.60082
0.854 -0.593133
0.856 -0.585425
0.858 -0.577697
0.86 -0.56995
0.862 -0.562183
0.864 -0.554398
0.866 -0.546594
0.868 -0.538773
