TITLE = "1D CFD Solution"
VARIABLES = "x", "u"
ZONE I=501, F=POINT
0 0.000272102
0.002 0.0193398
0.004 0.0399767
0.006 0.0602246
0.008 0.0802796
0.01 0.100286
0.012 0.120267
0.014 0.140213
0.016 0.160114
0.018 0.179963
0.02 0.199753
0.022 0.219478
0.024 0.239131
0.026 0.258706
0.028 0.278195
0.03 0.297593
0.032 0.316892
0.034 0.336086
0.036 0.355168
0.038 0.37413
0.04 0.392967
0.042 0.41167
0.044 0.430233
0.046 0.44865
0.048 0.466912
0.05 0.485012
0.052 0.502944
0.054 0.520699
0.056 0.538271
0.058 0.555652
0.06 0.572835
0.062 0.589811
0.064 0.606573
0.066 0.623113
0.068 0.639424
0.07 0.655497
0.072 0.671324
0.074 0.686897
0.076 0.702208
0.078 0.717248
0.08 0.73201
0.082 0.746483
0.084 0.76066
0.086 0.774531
0.088 0.788089
0.09 0.801323
0.092 0.814225
0.094 0.826784
0.096 0.838993
0.098 0.850841
0.1 0.862319
0.102 0.873416
0.104 0.884123
0.106 0.89443
0.108 0.904327
0.11 0.913803
0.112 0.922848
0.114 0.931451
0.116 0.939602
0.118 0.947289
0.12 0.954502
0.122 0.961231
0.124 0.967462
0.126 0.973186
0.128 0.978394
0.13 0.983073
0.132 0.987194
0.134 0.990747
0.136 0.9938
0.138 0.996436
0.14 0.998464
0.142 0.999376
0.144 0.999455
0.146 0.999363
0.148 0.998931
0.15 0.997939
0.152 0.996178
0.154 0.993597
0.156 0.990239
0.158 0.98617
0.16 0.981422
0.162 0.975985
0.164 0.969831
0.166 0.962937
0.168 0.955288
0.17 0.946876
0.172 0.937695
0.174 0.927734
0.176 0.916987
0.178 0.905444
0.18 0.8931
0.182 0.879946
0.184 0.865979
0.186 0.851194
0.188 0.835586
0.19 0.819154
0.192 0.801897
0.194 0.783815
0.196 0.764909
0.198 0.745182
0.2 0.724639
0.202 0.703286
0.204 0.681131
0.206 0.658184
0.208 0.634458
0.21 0.609965
0.212 0.584722
0.214 0.558746
0.216 0.53206
0.218 0.504684
0.22 0.476644
0.222 0.447967
0.224 0.418684
0.226 0.388824
0.228 0.358424
0.23 0.327518
0.232 0.296146
0.234 0.264348
0.236 0.232165
0.238 0.199643
0.24 0.166826
0.242 0.133761
0.244 0.100497
0.246 0.0670826
0.248 0.0335672
0.25 1.62073e-16
0.252 -0.0335672
0.254 -0.0670826
0.256 -0.100497
0.258 -0.133761
0.26 -0.166826
0.262 -0.199643
0.264 -0.232165
0.266 -0.264348
0.268 -0.296146
0.27 -0.327518
0.272 -0.358424
0.274 -0.388824
0.276 -0.418684
0.278 -0.447967
0.28 -0.476644
0.282 -0.504684
0.284 -0.53206
0.286 -0.558746
0.288 -0.584722
0.29 -0.609965
0.292 -0.634458
0.294 -0.658184
0.296 -0.681131
0.298 -0.703286
0.3 -0.724639
0.302 -0.745182
0.304 -0.764909
0.306 -0.783815
0.308 -0.801897
0.31 -0.819154
0.312 -0.835586
0.314 -0.851194
0.316 -0.865979
0.318 -0.879946
0.32 -0.8931
0.322 -0.905444
0.324 -0.916987
0.326 -0.927734
0.328 -0.937695
0.33 -0.946876
0.332 -0.955288
0.334 -0.962937
0.336 -0.969831
0.338 -0.975985
0.34 -0.981422
0.342 -0.98617
0.344 -0.990239
0.346 -0.993597
0.348 -0.996178
0.35 -0.997939
0.352 -0.998931
0.354 -0.999363
0.356 -0.999455
0.358 -0.999376
0.36 -0.998464
0.362 -0.996436
0.364 -0.9938
