TITLE = "1D CFD Solution"
VARIABLES = "x", "u"
ZONE I=501, F=POINT
0 0.000645344
0.002 0.010914
0.004 0.0227414
0.006 0.0349346
0.008 0.0469893
0.01 0.0588565
0.012 0.0706588
0.014 0.0824364
0.016 0.0942018
0.018 0.105959
0.02 0.117708
0.022 0.129449
0.024 0.141182
0.026 0.152905
0.028 0.164618
0.03 0.176321
0.032 0.188011
0.034 0.199689
0.036 0.211353
0.038 0.223003
0.04 0.234638
0.042 0.246257
0.044 0.257859
0.046 0.269444
0.048 0.28101
0.05 0.292556
0.052 0.304082
0.054 0.315586
0.056 0.327069
0.058 0.338527
0.06 0.349964
0.062 0.361369
0.064 0.37276
0.066 0.384105
0.068 0.395445
0.07 0.406734
0.072 0.418003
0.074 0.429248
0.076 0.440438
0.078 0.451616
0.08 0.462755
0.082 0.47384
0.084 0.484908
0.086 0.495938
0.088 0.506905
0.09 0.517847
0.092 0.528759
0.094 0.539603
0.096 0.5504
0.098 0.561174
0.1 0.571893
0.102 0.582538
0.104 0.593142
0.106 0.603716
0.108 0.614222
0.11 0.624647
0.112 0.635024
0.114 0.645367
0.116 0.655639
0.118 0.665817
0.12 0.67593
0.122 0.686005
0.124 0.696016
0.126 0.705926
0.128 0.715738
0.13 0.725491
0.132 0.735195
0.134 0.744813
0.136 0.754309
0.138 0.763695
0.14 0.77301
0.142 0.782268
0.144 0.791431
0.146 0.800455
0.148 0.809337
0.15 0.818114
0.152 0.826822
0.154 0.835445
0.156 0.843932
0.158 0.85224
0.16 0.860375
0.162 0.868384
0.164 0.876304
0.166 0.884127
0.168 0.891796
0.17 0.899246
0.172 0.906454
0.174 0.913455
0.176 0.920308
0.178 0.927054
0.18 0.933677
0.182 0.940105
0.184 0.946245
0.186 0.952032
0.188 0.957466
0.19 0.962608
0.192 0.96755
0.194 0.972362
0.196 0.977055
0.198 0.98156
0.2 0.985736
0.202 0.989401
0.204 0.992388
0.206 0.994591
0.208 0.996006
0.21 0.996733
0.212 0.996971
0.214 0.996973
0.216 0.99682
0.218 0.996363
0.22 0.995441
0.222 0.993867
0.224 0.991459
0.226 0.98802
