TITLE = "1D CFD Solution"
VARIABLES = "x", "u"
ZONE I=501, F=POINT
0 0.000468659
0.002 0.00638997
0.004 0.0144201
0.006 0.0223542
0.008 0.0301976
0.01 0.0379681
0.012 0.0456825
0.014 0.0533552
0.016 0.0609977
0.018 0.0686195
0.02 0.076228
0.022 0.0838285
0.024 0.0914248
0.026 0.0990193
0.028 0.106614
0.03 0.114211
0.032 0.121807
0.034 0.129403
0.036 0.136999
0.038 0.144594
0.04 0.152187
0.042 0.159778
0.044 0.167366
0.046 0.174952
0.048 0.182534
0.05 0.190112
0.052 0.197687
0.054 0.205258
0.056 0.212825
0.058 0.220387
0.06 0.227946
0.062 0.2355
0.064 0.24305
0.066 0.250596
0.068 0.258136
0.07 0.265672
0.072 0.273203
0.074 0.280729
0.076 0.288249
0.078 0.295763
0.08 0.303272
0.082 0.310776
0.084 0.318273
0.086 0.325763
0.088 0.333248
0.09 0.340725
0.092 0.348196
0.094 0.35566
0.096 0.363116
0.098 0.370566
0.1 0.378007
0.102 0.385441
0.104 0.392867
0.106 0.400284
0.108 0.407693
0.11 0.415094
0.112 0.422485
0.114 0.429868
0.116 0.437241
0.118 0.444605
0.12 0.451958
0.122 0.459302
0.124 0.466635
0.126 0.473958
0.128 0.48127
0.13 0.488571
0.132 0.49586
0.134 0.503138
0.136 0.510404
0.138 0.517657
0.14 0.524898
0.142 0.532126
0.144 0.539341
0.146 0.546543
0.148 0.553731
0.15 0.560904
0.152 0.568063
0.154 0.575207
0.156 0.582336
0.158 0.58945
0.16 0.596547
0.162 0.603628
0.164 0.610692
0.166 0.617739
0.168 0.624769
0.17 0.63178
0.172 0.638773
0.174 0.645746
0.176 0.6527
0.178 0.659634
0.18 0.666548
0.182 0.67344
0.184 0.68031
0.186 0.687159
0.188 0.693984
0.19 0.700786
0.192 0.707564
0.194 0.714318
0.196 0.721045
0.198 0.727747
0.2 0.734421
0.202 0.741068
0.204 0.747686
0.206 0.754275
0.208 0.760834
0.21 0.767361
0.212 0.773857
0.214 0.780319
0.216 0.786747
0.218 0.79314
0.22 0.799497
0.222 0.805816
0.224 0.812096
0.226 0.818336
0.228 0.824534
0.23 0.83069
0.232 0.836801
0.234 0.842866
0.236 0.848883
0.238 0.854851
0.24 0.860767
0.242 0.866628
0.244 0.870991
0.246 0.881053
0.248 0.859632
0.25 -2.21557e-15
0.252 -0.859632
0.254 -0.881053
0.256 -0.870991
0.258 -0.866628
0.26 -0.860767
0.262 -0.854851
0.264 -0.848883
0.266 -0.842866
0.268 -0.836801
0.27 -0.83069
0.272 -0.824534
0.274 -0.818336
0.276 -0.812096
0.278 -0.805816
0.28 -0.799497
0.282 -0.79314
0.284 -0.786747
0.286 -0.780319
0.288 -0.773857
0.29 -0.767361
0.292 -0.760834
0.294 -0.754275
0.296 -0.747686
0.298 -0.741068
0.3 -0.734421
0.302 -0.727747
0.304 -0.721045
0.306 -0.714318
0.308 -0.707564
0.31 -0.700786
0.312 -0.693984
0.314 -0.687159
0.316 -0.68031
0.318 -0.67344
0.32 -0.666548
0.322 -0.659634
0.324 -0.6527
0.326 -0.645746
0.328 -0.638773
0.33 -0.63178
0.332 -0.624769
0.334 -0.617739
0.336 -0.610692
0.338 -0.603628
0.34 -0.596547
0.342 -0.58945
0.344 -0.582336
0.346 -0.575207
0.348 -0.568063
0.35 -0.560904
0.352 -0.553731
0.354 -0.546543
0.356 -0.539341
0.358 -0.532126
0.36 -0.524898
0.362 -0.517657
0.364 -0.510404
0.366 -0.503138
0.368 -0.49586
0.37 -0.488571
0.372 -0.48127
0.374 -0.473958
0.376 -0.466635
0.378 -0.459302
0.38 -0.451958
0.382 -0.444605
0.384 -0.437241
0.386 -0.429868
0.388 -0.422485
0.39 -0.415094
0.392 -0.407693
0.394 -0.400284
0.396 -0.392867
0.398 -0.385441
0.4 -0.378007
0.402 -0.370566
0.404 -0.363116
0.406 -0.35566
0.408 -0.348196
0.41 -0.340725
0.412 -0.333248
0.414 -0.325763
0.416 -0.318273
0.418 -0.310776
0.42 -0.303273
0.422 -0.295764
0.424 -0.288249
0.426 -0.280729
0.428 -0.273203
0.43 -0.265672
0.432 -0.258136
0.434 -0.250595
0.436 -0.24305
0.438 -0.2355
0.44 -0.227945
0.442 -0.220387
0.444 -0.212824
0.446 -0.205257
0.448 -0.197687
0.45 -0.190112
0.452 -0.182535
0.454 -0.174954
0.456 -0.16737
0.458 -0.159783
0.46 -0.152192
0.462 -0.1446
0.464 -0.137004
0.466 -0.129406
0.468 -0.121806
0.47 -0.114204
0.472 -0.106599
0.474 -0.0989931
0.476 -0.091385
0.478 -0.0837753
0.48 -0.0761641
0.482 -0.0685516
0.484 -0.0609378
0.486 -0.053323
0.488 -0.0457073
0.49 -0.0380907
0.492 -0.0304734
0.494 -0.0228556
0.496 -0.0152373
0.498 -0.00761875
0.5 -7.42684e-17
0.502 0.00761875
0.504 0.0152373
0.506 0.0228556
0.508 0.0304734
0.51 0.0380907
0.512 0.0457073
0.514 0.053323
0.516 0.0609378
0.518 0.0685516
0.52 0.0761641
0.522 0.0837753
0.524 0.091385
0.526 0.0989931
0.528 0.106599
0.53 0.114204
0.532 0.121806
0.534 0.129406
0.536 0.137004
0.538 0.1446
0.54 0.152192
0.542 0.159783
0.544 0.16737
0.546 0.174954
0.548 0.182535
0.55 0.190112
0.552 0.197687
0.554 0.205257
0.556 0.212824
0.558 0.220387
0.56 0.227945
0.562 0.2355
0.564 0.24305
0.566 0.250595
0.568 0.258136
0.57 0.265672
0.572 0.273203
0.574 0.280729
0.576 0.288249
0.578 0.295764
0.58 0.303273
0.582 0.310776
0.584 0.318273
0.586 0.325763
0.588 0.333248
0.59 0.340725
0.592 0.348196
0.594 0.35566
0.596 0.363116
0.598 0.370566
0.6 0.378007
0.602 0.385441
0.604 0.392867
0.606 0.400284
0.608 0.407693
0.61 0.415094
0.612 0.422485
0.614 0.429868
0.616 0.437241
0.618 0.444605
0.62 0.451958
0.622 0.459302
0.624 0.466635
0.626 0.473958
0.628 0.48127
0.63 0.488571
0.632 0.49586
0.634 0.503138
0.636 0.510404
0.638 0.517657
0.64 0.524898
0.642 0.532126
0.644 0.539341
0.646 0.546543
0.648 0.553731
0.65 0.560904
0.652 0.568063
0.654 0.575207
0.656 0.582336
0.658 0.58945
0.66 0.596547
0.662 0.603628
0.664 0.610692
0.666 0.617739
0.668 0.624769
0.67 0.63178
0.672 0.638773
0.674 0.645746
0.676 0.6527
0.678 0.659634
0.68 0.666548
0.682 0.67344
0.684 0.68031
0.686 0.687159
0.688 0.693984
0.69 0.700786
0.692 0.707564
0.694 0.714318
0.696 0.721045
0.698 0.727747
0.7 0.734421
0.702 0.741068
0.704 0.747686
0.706 0.754275
0.708 0.760834
0.71 0.767361
0.712 0.773857
0.714 0.780319
0.716 0.786747
0.718 0.79314
0.72 0.799497
0.722 0.805816
0.724 0.812096
0.726 0.818336
0.728 0.824534
0.73 0.83069
0.732 0.836801
0.734 0.842866
0.736 0.848883
0.738 0.854851
0.74 0.860767
0.742 0.866628
0.744 0.870991
0.746 0.881053
0.748 0.859632
0.75 -2.43956e-15
0.752 -0.859632
0.754 -0.881053
0.756 -0.870991
0.758 -0.866628
0.76 -0.860767
0.762 -0.854851
0.764 -0.848883
0.766 -0.842866
0.768 -0.836801
0.77 -0.83069
0.772 -0.824534
0.774 -0.818336
0.776 -0.812096
0.778 -0.805816
0.78 -0.799497
0.782 -0.79314
0.784 -0.786747
0.786 -0.780319
0.788 -0.773857
0.79 -0.767361
0.792 -0.760834
0.794 -0.754275
0.796 -0.747686
0.798 -0.741068
0.8 -0.734421
0.802 -0.727747
0.804 -0.721045
0.806 -0.714318
0.808 -0.707564
0.81 -0.700786
0.812 -0.693984
0.814 -0.687159
0.816 -0.68031
0.818 -0.67344
0.82 -0.666548
0.822 -0.659634
0.824 -0.6527
0.826 -0.645746
0.828 -0.638773
0.83 -0.63178
0.832 -0.624769
0.834 -0.617739
0.836 -0.610692
0.838 -0.603628
0.84 -0.596547
0.842 -0.58945
0.844 -0.582336
0.846 -0.575207
0.848 -0.568063
0.85 -0.560904
0.852 -0.553731
0.854 -0.546543
0.856 -0.539341
0.858 -0.532126
0.86 -0.524898
0.862 -0.517657
0.864 -0.510404
0.866 -0.503138
0.868 -0.49586
0.87 -0.488571
0.872 -0.48127
0.874 -0.473958
0.876 -0.466635
0.878 -0.459302
0.88 -0.451958
0.882 -0.444605
0.884 -0.437241
0.886 -0.429868
0.888 -0.422485
0.89 -0.415094
0.892 -0.407693
0.894 -0.400284
0.896 -0.392867
0.898 -0.385441
0.9 -0.378007
0.902 -0.370566
0.904 -0.363116
0.906 -0.35566
0.908 -0.348196
0.91 -0.340725
0.912 -0.333248
0.914 -0.325763
0.916 -0.318273
0.918 -0.310776
0.92 -0.303272
0.922 -0.295763
0.924 -0.288249
0.926 -0.280729
0.928 -0.273203
0.93 -0.265672
0.932 -0.258136
0.934 -0.250596
0.936 -0.24305
0.938 -0.2355
0.94 -0.227946
0.942 -0.220387
0.944 -0.212825
0.946 -0.205258
0.948 -0.197687
0.95 -0.190112
0.952 -0.182534
0.954 -0.174952
0.956 -0.167366
0.958 -0.159778
0.96 -0.152187
0.962 -0.144594
0.964 -0.136999
0.966 -0.129403
0.968 -0.121807
0.97 -0.114211
0.972 -0.106614
0.974 -0.0990193
0.976 -0.0914248
0.978 -0.0838285
0.98 -0.076228
0.982 -0.0686195
